accLoss,distortion,exponent,iteration
0.082910725,0.008796279,5,147
0.063340839,0.012242911,6,147
0.050510485,0.015191398,7,147
0.039472331,0.017863211,8,147
0.029878359,0.020414213,9,147
0.024466811,0.022059763,10,147
0.082910316,0.008797224,5,148
0.063339985,0.012244156,6,148
0.050509536,0.015192849,7,148
0.039471483,0.017864803,8,148
0.029877619,0.020415926,9,148
0.024466186,0.022061528,10,148
0.082909958,0.008798168,5,149
0.063339239,0.012245402,6,149
0.050508669,0.015194301,7,149
0.039470635,0.017866395,8,149
0.029876878,0.020417639,9,149
0.02446556,0.022063294,10,149
0.082909315,0.008799113,5,150
0.063338308,0.012246647,6,150
0.050507719,0.015195754,7,150
0.039469787,0.017867988,8,150
0.029876138,0.020419353,9,150
0.024464935,0.02206506,10,150
0.082908797,0.008800058,5,151
0.063337377,0.012247893,6,151
0.050506878,0.015197206,7,151
0.03946894,0.01786958,8,151
0.029875397,0.020421066,9,151
0.024464311,0.022066826,10,151
0.082908191,0.008801002,5,152
0.063336511,0.012249138,6,152
0.050505929,0.015198658,7,152
0.039468092,0.017871173,8,152
0.029874656,0.020422779,9,152
0.024463686,0.022068592,10,152
0.082907591,0.008801947,5,153
0.063335747,0.012250384,6,153
0.050504979,0.01520011,7,153
0.039467244,0.017872765,8,153
0.029873916,0.020424493,9,153
0.024463061,0.022070358,10,153
0.082907035,0.008802892,5,154
0.063334883,0.012251629,6,154
0.050504152,0.015201563,7,154
0.039466397,0.017874358,8,154
0.029873176,0.020426206,9,154
0.024462436,0.022072123,10,154
0.082906896,0.008803836,5,155
0.063334406,0.012252875,6,155
0.050503414,0.015203015,7,155
0.039465739,0.01787595,8,155
0.029872435,0.02042792,9,155
0.024461811,0.022073889,10,155
0.082906282,0.008804781,5,156
0.063333484,0.01225412,6,156
0.050502465,0.015204467,7,156
0.039464892,0.017877543,8,156
0.029871695,0.020429633,9,156
0.024461186,0.022075655,10,156
0.082905837,0.008805726,5,157
0.06333267,0.012255366,6,157
0.050501516,0.015205919,7,157
0.039464044,0.017879135,8,157
0.029870955,0.020431346,9,157
0.024460561,0.022077421,10,157
0.082905115,0.008806671,5,158
0.063331748,0.012256612,6,158
0.050500566,0.015207372,7,158
0.039463197,0.017880727,8,158
0.029870214,0.02043306,9,158
0.024459937,0.022079186,10,158
0.082904614,0.008807616,5,159
0.063330949,0.012257857,6,159
0.050499617,0.015208824,7,159
0.039462349,0.01788232,8,159
0.029869474,0.020434773,9,159
0.024459312,0.022080952,10,159
0.082904247,0.00880856,5,160
0.063330027,0.012259103,6,160
0.050498745,0.015210276,7,160
0.039461502,0.017883912,8,160
0.029868734,0.020436486,9,160
0.024458688,0.022082718,10,160
0.082903864,0.008809505,5,161
0.063329105,0.012260348,6,161
0.050497904,0.015211728,7,161
0.039460655,0.017885505,8,161
0.029867994,0.020438199,9,161
0.024458063,0.022084483,10,161
0.082903272,0.00881045,5,162
0.063328214,0.012261594,6,162
0.050496955,0.01521318,7,162
0.039459807,0.017887097,8,162
0.029867254,0.020439912,9,162
0.024457438,0.022086249,10,162
0.082902735,0.008811395,5,163
0.063327323,0.01226284,6,163
0.050496006,0.015214633,7,163
0.03945896,0.01788869,8,163
0.029866514,0.020441626,9,163
0.024456814,0.022088015,10,163
0.082902247,0.00881234,5,164
0.063326457,0.012264085,6,164
0.050495057,0.015216085,7,164
0.039458113,0.017890282,8,164
0.029865774,0.020443339,9,164
0.024456189,0.02208978,10,164
0.08290164,0.008813285,5,165
0.063325535,0.012265331,6,165
0.050494108,0.015217538,7,165
0.039457265,0.017891875,8,165
0.029865034,0.020445053,9,165
0.024455565,0.022091546,10,165
0.082900993,0.00881423,5,166
0.063324644,0.012266577,6,166
0.050493235,0.01521899,7,166
0.039456418,0.017893468,8,166
0.029864294,0.020446766,9,166
0.024454941,0.022093312,10,166
0.082900306,0.008815176,5,167
0.06332383,0.012267823,6,167
0.050492286,0.015220443,7,167
0.039455571,0.01789506,8,167
0.029863554,0.020448479,9,167
0.024454316,0.022095078,10,167
0.082899766,0.008816121,5,168
0.063323005,0.012269069,6,168
0.050491459,0.015221895,7,168
0.039454917,0.017896653,8,168
0.029862814,0.020450193,9,168
0.024453692,0.022096844,10,168
0.082899201,0.008817066,5,169
0.063322184,0.012270315,6,169
0.050490618,0.015223348,7,169
0.03945407,0.017898246,8,169
0.029862075,0.020451906,9,169
0.024453068,0.02209861,10,169
0.082898893,0.008818011,5,170
0.063321397,0.012271561,6,170
0.050489669,0.0152248,7,170
0.039453223,0.017899838,8,170
0.029861335,0.02045362,9,170
0.024452443,0.022100375,10,170
0.082898496,0.008818957,5,171
0.063320542,0.012272807,6,171
0.05048872,0.015226253,7,171
0.039452376,0.017901431,8,171
0.029860595,0.020455334,9,171
0.024451819,0.022102141,10,171
0.082898177,0.008819902,5,172
0.063320006,0.012274053,6,172
0.050487982,0.015227706,7,172
0.039451529,0.017903024,8,172
0.029859856,0.020457047,9,172
0.024451195,0.022103907,10,172
0.082897457,0.008820847,5,173
0.063319084,0.012275299,6,173
0.050487033,0.015229158,7,173
0.039450682,0.017904617,8,173
0.029859116,0.020458761,9,173
0.024450571,0.022105673,10,173
0.082896989,0.008821793,5,174
0.063318298,0.012276545,6,174
0.050486085,0.015230611,7,174
0.039449835,0.01790621,8,174
0.029858376,0.020460474,9,174
0.024449947,0.022107439,10,174
0.08289637,0.008822738,5,175
0.063317432,0.012277791,6,175
0.050485136,0.015232063,7,175
0.039448988,0.017907802,8,175
0.029857637,0.020462188,9,175
0.024449323,0.022109205,10,175
0.082896032,0.008823683,5,176
0.063316569,0.012279037,6,176
0.050484264,0.015233516,7,176
0.039448141,0.017909395,8,176
0.029856897,0.020463901,9,176
0.024448699,0.022110971,10,176
0.082895706,0.008824629,5,177
0.063315921,0.012280284,6,177
0.050483437,0.015234969,7,177
0.039447294,0.017910988,8,177
0.029856158,0.020465615,9,177
0.024448075,0.022112737,10,177
0.082894978,0.008825574,5,178
0.063315025,0.01228153,6,178
0.050482489,0.015236422,7,178
0.039446448,0.017912581,8,178
0.029855419,0.020467328,9,178
0.024447451,0.022114503,10,178
0.082894334,0.00882652,5,179
0.063314461,0.012282776,6,179
0.050481623,0.015237874,7,179
0.039445601,0.017914174,8,179
0.029854679,0.020469042,9,179
0.024446827,0.022116269,10,179
0.082894142,0.008827466,5,180
0.063313683,0.012284022,6,180
0.050480798,0.015239327,7,180
0.039444754,0.017915767,8,180
0.02985394,0.020470756,9,180
0.024446203,0.022118035,10,180
0.082893328,0.008828411,5,181
0.063312761,0.012285269,6,181
0.050479849,0.01524078,7,181
0.039443907,0.017917361,8,181
0.0298532,0.02047247,9,181
0.024445579,0.022119801,10,181
0.082892629,0.008829357,5,182
0.06331194,0.012286515,6,182
0.0504789,0.015242233,7,182
0.03944306,0.017918954,8,182
0.029852461,0.020474184,9,182
0.024444955,0.022121567,10,182
0.082891953,0.008830303,5,183
0.063311009,0.012287762,6,183
0.050478029,0.015243686,7,183
0.039442214,0.017920547,8,183
0.029851722,0.020475898,9,183
0.024444331,0.022123333,10,183
0.082891429,0.008831249,5,184
0.063310165,0.012289009,6,184
0.05047708,0.01524514,7,184
0.039441367,0.017922141,8,184
0.029850983,0.020477612,9,184
0.024443707,0.0221251,10,184
0.082890614,0.008832196,5,185
0.063309401,0.012290256,6,185
0.050476208,0.015246593,7,185
0.03944052,0.017923734,8,185
0.029850243,0.020479326,9,185
0.024443083,0.022126867,10,185
0.08289015,0.008833142,5,186
0.063308623,0.012291503,6,186
0.050475383,0.015248047,7,186
0.039439673,0.017925328,8,186
0.029849504,0.02048104,9,186
0.02444246,0.022128633,10,186
0.082889734,0.008834089,5,187
0.063307768,0.01229275,6,187
0.050474597,0.015249501,7,187
0.039438827,0.017926922,8,187
0.029848765,0.020482755,9,187
0.024441836,0.0221304,10,187
0.082889137,0.008835035,5,188
0.063306942,0.012293997,6,188
0.050473649,0.015250954,7,188
0.03943798,0.017928516,8,188
0.029848026,0.020484469,9,188
0.024441212,0.022132166,10,188
0.082888715,0.008835982,5,189
0.063306194,0.012295244,6,189
0.0504727,0.015252408,7,189
0.039437133,0.017930109,8,189
0.029847286,0.020486183,9,189
0.024440588,0.022133933,10,189
0.082888174,0.008836928,5,190
0.063305264,0.012296491,6,190
0.050471752,0.015253861,7,190
0.039436286,0.017931703,8,190
0.029846547,0.020487898,9,190
0.024439965,0.0221357,10,190
0.082887724,0.008837875,5,191
0.063304408,0.012297738,6,191
0.050470912,0.015255315,7,191
0.03943544,0.017933297,8,191
0.029845808,0.020489612,9,191
0.024439341,0.022137466,10,191
0.082887059,0.008838822,5,192
0.063303564,0.012298985,6,192
0.050469963,0.015256768,7,192
0.039434593,0.017934891,8,192
0.029845069,0.020491326,9,192
0.024438717,0.022139233,10,192
0.082886375,0.008839768,5,193
0.063302673,0.012300233,6,193
0.050469015,0.015258222,7,193
0.039433747,0.017936484,8,193
0.02984433,0.020493041,9,193
0.024438094,0.022140999,10,193
0.082885842,0.008840715,5,194
0.063301743,0.01230148,6,194
0.050468066,0.015259676,7,194
0.0394329,0.017938078,8,194
0.029843591,0.020494755,9,194
0.02443747,0.022142766,10,194
0.08288562,0.008841662,5,195
0.063301011,0.012302727,6,195
0.0504672,0.01526113,7,195
0.039432053,0.017939673,8,195
0.029842852,0.02049647,9,195
0.024436847,0.022144533,10,195
0.082885116,0.00884261,5,196
0.063300145,0.012303975,6,196
0.050466252,0.015262584,7,196
0.039431207,0.017941267,8,196
0.029842113,0.020498185,9,196
0.024436223,0.0221463,10,196
0.082884616,0.008843557,5,197
0.063299332,0.012305223,6,197
0.050465303,0.015264038,7,197
0.03943036,0.017942861,8,197
0.029841374,0.0204999,9,197
0.024435599,0.022148067,10,197
0.082883827,0.008844504,5,198
0.063298402,0.012306471,6,198
0.050464354,0.015265493,7,198
0.039429513,0.017944456,8,198
0.029840635,0.020501615,9,198
0.024434976,0.022149835,10,198
0.082883011,0.008845452,5,199
0.063297471,0.012307719,6,199
0.050463483,0.015266947,7,199
0.039428666,0.017946051,8,199
0.029839897,0.02050333,9,199
0.024434353,0.022151602,10,199
0.063296805,0.012308967,6,200
0.050462671,0.015268402,7,200
0.03942782,0.017947646,8,200
0.029839158,0.020505045,9,200
0.024433729,0.02215337,10,200
0.082882527,0.008847347,5,201
0.063295875,0.012310215,6,201
0.050461799,0.015269857,7,201
0.039426973,0.017949241,8,201
0.029838419,0.020506761,9,201
0.024433106,0.022155137,10,201
0.082882287,0.008848295,5,202
0.063295095,0.012311463,6,202
0.050460851,0.015271312,7,202
0.039426127,0.017950836,8,202
0.02983768,0.020508476,9,202
0.024432482,0.022156905,10,202
0.082882126,0.008849243,5,203
0.063294598,0.012312711,6,203
0.050460116,0.015272766,7,203
0.03942528,0.017952431,8,203
0.029836941,0.020510192,9,203
0.024431859,0.022158673,10,203
0.082881841,0.008850191,5,204
0.063293773,0.01231396,6,204
0.050459167,0.015274222,7,204
0.039424433,0.017954026,8,204
0.029836203,0.020511907,9,204
0.024431236,0.022160441,10,204
0.08288119,0.008851139,5,205
0.063292851,0.012315209,6,205
0.050458218,0.015275677,7,205
0.039423587,0.017955621,8,205
0.029835464,0.020513623,9,205
0.024430612,0.022162209,10,205
0.082880642,0.008852087,5,206
0.063291929,0.012316457,6,206
0.05045727,0.015277132,7,206
0.03942274,0.017957217,8,206
0.029834725,0.020515339,9,206
0.024429989,0.022163977,10,206
0.082880088,0.008853036,5,207
0.063291184,0.012317706,6,207
0.050456321,0.015278587,7,207
0.039421894,0.017958812,8,207
0.029833987,0.020517055,9,207
0.024429366,0.022165745,10,207
0.082879337,0.008853984,5,208
0.063290254,0.012318955,6,208
0.050455373,0.015280042,7,208
0.039421047,0.017960408,8,208
0.029833248,0.02051877,9,208
0.024428743,0.022167513,10,208
0.082878966,0.008854932,5,209
0.063289409,0.012320203,6,209
0.050454424,0.015281498,7,209
0.039420201,0.017962003,8,209
0.029832509,0.020520486,9,209
0.024428119,0.022169281,10,209
0.082878329,0.008855881,5,210
0.063288746,0.012321452,6,210
0.050453679,0.015282953,7,210
0.039419603,0.017963599,8,210
0.029831771,0.020522202,9,210
0.024427496,0.022171049,10,210
0.08287769,0.008856829,5,211
0.063287959,0.012322701,6,211
0.05045273,0.015284409,7,211
0.039418757,0.017965194,8,211
0.029831032,0.020523918,9,211
0.024426873,0.022172817,10,211
0.082876966,0.008857778,5,212
0.063287037,0.012323951,6,212
0.050451782,0.015285864,7,212
0.03941791,0.01796679,8,212
0.029830294,0.020525635,9,212
0.02442625,0.022174586,10,212
0.082876492,0.008858727,5,213
0.06328635,0.0123252,6,213
0.050451035,0.01528732,7,213
0.039417064,0.017968386,8,213
0.029829556,0.020527351,9,213
0.024425627,0.022176354,10,213
0.082876333,0.008859676,5,214
0.063285724,0.012326449,6,214
0.050450086,0.015288776,7,214
0.039416218,0.017969982,8,214
0.029828817,0.020529067,9,214
0.024425004,0.022178122,10,214
0.082875806,0.008860624,5,215
0.063284987,0.012327698,6,215
0.050449318,0.015290232,7,215
0.039415371,0.017971578,8,215
0.029828079,0.020530783,9,215
0.024424381,0.022179891,10,215
0.082875168,0.008861573,5,216
0.063284174,0.012328948,6,216
0.050448369,0.015291687,7,216
0.039414525,0.017973174,8,216
0.029827341,0.020532499,9,216
0.024423758,0.022181659,10,216
0.082874485,0.008862522,5,217
0.063283278,0.012330197,6,217
0.050447421,0.015293143,7,217
0.039413679,0.017974769,8,217
0.029826602,0.020534215,9,217
0.024423135,0.022183428,10,217
0.082873971,0.008863471,5,218
0.06328267,0.012331446,6,218
0.05044655,0.015294599,7,218
0.039412832,0.017976365,8,218
0.029825864,0.020535932,9,218
0.024422512,0.022185196,10,218
0.082873268,0.00886442,5,219
0.063281739,0.012332695,6,219
0.050445678,0.015296055,7,219
0.039411986,0.017977961,8,219
0.029825126,0.020537648,9,219
0.024421889,0.022186964,10,219
0.082872832,0.008865369,5,220
0.063280816,0.012333945,6,220
0.05044473,0.015297511,7,220
0.03941114,0.017979557,8,220
0.029824387,0.020539364,9,220
0.024421266,0.022188733,10,220
0.082872174,0.008866319,5,221
0.063279894,0.012335195,6,221
0.050443781,0.015298967,7,221
0.039410293,0.017981154,8,221
0.029823649,0.020541081,9,221
0.024420643,0.022190502,10,221
0.082871827,0.008867268,5,222
0.063279003,0.012336445,6,222
0.05044291,0.015300423,7,222
0.039409447,0.01798275,8,222
0.029822911,0.020542797,9,222
0.024420021,0.022192271,10,222
0.082871404,0.008868218,5,223
0.063278072,0.012337695,6,223
0.050441961,0.01530188,7,223
0.039408601,0.017984347,8,223
0.029822173,0.020544514,9,223
0.024419398,0.02219404,10,223
0.082870952,0.008869167,5,224
0.063277265,0.012338945,6,224
0.050441012,0.015303337,7,224
0.039407755,0.017985943,8,224
0.029821435,0.020546231,9,224
0.024418775,0.022195809,10,224
0.082870343,0.008870117,5,225
0.063276369,0.012340195,6,225
0.050440172,0.015304793,7,225
0.039406908,0.01798754,8,225
0.029820696,0.020547948,9,225
0.024418152,0.022197578,10,225
0.082869863,0.008871067,5,226
0.063275607,0.012341445,6,226
0.050439224,0.01530625,7,226
0.039406062,0.017989136,8,226
0.029819958,0.020549665,9,226
0.024417529,0.022199347,10,226
0.082869261,0.008872016,5,227
0.063274828,0.012342695,6,227
0.050438275,0.015307706,7,227
0.039405216,0.017990733,8,227
0.02981922,0.020551381,9,227
0.024416907,0.022201116,10,227
0.082868758,0.008872966,5,228
0.063273932,0.012343945,6,228
0.050437326,0.015309163,7,228
0.03940437,0.017992329,8,228
0.029818482,0.020553098,9,228
0.024416284,0.022202884,10,228
0.082868278,0.008873916,5,229
0.063273001,0.012345195,6,229
0.050436455,0.015310619,7,229
0.039403524,0.017993926,8,229
0.029817744,0.020554815,9,229
0.024415661,0.022204653,10,229
0.082867659,0.008874866,5,230
0.063272105,0.012346445,6,230
0.050435507,0.015312076,7,230
0.039402678,0.017995523,8,230
0.029817006,0.020556532,9,230
0.024415039,0.022206422,10,230
0.082867406,0.008875816,5,231
0.063271452,0.012347696,6,231
0.05043468,0.015313533,7,231
0.039401832,0.017997119,8,231
0.029816269,0.020558249,9,231
0.024414416,0.022208191,10,231
0.082866688,0.008876766,5,232
0.06327053,0.012348946,6,232
0.050433732,0.01531499,7,232
0.039400986,0.017998716,8,232
0.029815531,0.020559966,9,232
0.024413794,0.022209961,10,232
0.08286641,0.008877716,5,233
0.063269852,0.012350196,6,233
0.05043296,0.015316446,7,233
0.03940014,0.018000313,8,233
0.029814793,0.020561682,9,233
0.024413171,0.02221173,10,233
0.082865881,0.008878666,5,234
0.063268956,0.012351447,6,234
0.050432011,0.015317903,7,234
0.039399294,0.018001909,8,234
0.029814055,0.020563399,9,234
0.024412549,0.022213499,10,234
0.082865339,0.008879616,5,235
0.063268241,0.012352697,6,235
0.050431145,0.01531936,7,235
0.039398448,0.018003506,8,235
0.029813318,0.020565116,9,235
0.024411926,0.022215267,10,235
0.082865205,0.008880566,5,236
0.063267466,0.012353947,6,236
0.050430197,0.015320817,7,236
0.039397602,0.018005103,8,236
0.02981258,0.020566833,9,236
0.024411304,0.022217036,10,236
0.082864615,0.008881516,5,237
0.063266644,0.012355197,6,237
0.050429248,0.015322273,7,237
0.039396756,0.018006699,8,237
0.029811842,0.02056855,9,237
0.024410682,0.022218805,10,237
0.082864074,0.008882466,5,238
0.063265754,0.012356448,6,238
0.050428446,0.01532373,7,238
0.03939591,0.018008296,8,238
0.029811105,0.020570266,9,238
0.024410059,0.022220574,10,238
0.082863666,0.008883416,5,239
0.063264831,0.012357698,6,239
0.050427498,0.015325187,7,239
0.039395065,0.018009892,8,239
0.029810367,0.020571983,9,239
0.024409437,0.022222343,10,239
0.082863115,0.008884366,5,240
0.063263965,0.012358948,6,240
0.050426549,0.015326644,7,240
0.039394219,0.018011489,8,240
0.02980963,0.0205737,9,240
0.024408815,0.022224112,10,240
0.082862658,0.008885316,5,241
0.063263205,0.012360199,6,241
0.050425601,0.0153281,7,241
0.039393373,0.018013086,8,241
0.029808892,0.020575417,9,241
0.024408193,0.022225881,10,241
0.082861987,0.008886267,5,242
0.063262283,0.012361449,6,242
0.050424653,0.015329557,7,242
0.039392528,0.018014683,8,242
0.029808155,0.020577134,9,242
0.024407571,0.02222765,10,242
0.082861893,0.008887217,5,243
0.063261734,0.0123627,6,243
0.050423829,0.015331014,7,243
0.039391682,0.018016279,8,243
0.029807417,0.02057885,9,243
0.024406949,0.022229419,10,243
0.063261154,0.01236395,6,244
0.050423057,0.015332471,7,244
0.039390837,0.018017876,8,244
0.02980668,0.020580567,9,244
0.024406326,0.022231188,10,244
0.082861367,0.008889118,5,245
0.063260301,0.012365201,6,245
0.050422109,0.015333928,7,245
0.039389991,0.018019473,8,245
0.029805943,0.020582284,9,245
0.024405704,0.022232957,10,245
0.082861072,0.008890068,5,246
0.063259563,0.012366451,6,246
0.050421161,0.015335385,7,246
0.039389146,0.018021069,8,246
0.029805206,0.020584001,9,246
0.024405082,0.022234726,10,246
0.082860639,0.008891019,5,247
0.063258737,0.012367702,6,247
0.050420213,0.015336842,7,247
0.0393883,0.018022666,8,247
